token,timestamp,open,high,low,close,volume
SOLUSDT,1664064000000,33.37,34.05,31.82,32.31,15474926.0
SOLUSDT,1664150400000,32.31,33.93,31.84,33.86,23119343.0
SOLUSDT,1664236800000,33.86,35.4,32.05,32.66,28110937.0
SOLUSDT,1664323200000,32.66,33.79,31.62,33.22,24511989.0
SOLUSDT,1664409600000,33.22,34.41,32.62,33.92,25334901.0
SOLUSDT,1664496000000,33.92,35.19,32.6,33.22,27326331.0
SOLUSDT,1664582400000,33.22,33.22,32.31,32.42,13401426.0
SOLUSDT,1664668800000,32.42,32.99,31.84,32.04,12384841.0
SOLUSDT,1664755200000,32.04,33.24,31.69,32.89,16238346.0
SOLUSDT,1664841600000,32.88,34.38,32.82,34.08,16133930.0
SOLUSDT,1664928000000,34.07,34.36,33.15,34.02,15865963.0
